,CFU_Bef_Pick1PHS,0,1,CFU_Bef_Pick2PHS,2,3,CFU_Bef_Pick3PHS,4,5,Total CFU,6
0,10175.0,0.0,No,300.0,0.0,No,105.0,0.0,No,104.0,1
1,10154.0,0.0,No,264.0,0.0,No,50.0,0.0,No,48.0,1
2,10135.0,0.0,No,270.0,0.0,No,107.0,0.0,No,104.0,1
3,10184.0,10184.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
4,10262.0,0.0,No,243.0,0.0,No,50.0,0.0,No,48.0,1
5,10267.0,0.0,No,233.0,0.0,No,67.0,0.0,No,65.0,1
6,10268.0,0.0,No,254.0,0.0,No,83.0,0.0,No,82.0,1
7,10174.0,0.0,No,210.0,0.0,No,30.0,0.0,No,22.0,1
8,10473.0,0.0,No,198.0,0.0,No,16.0,0.0,No,13.0,1
9,10355.0,10355.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,1
0,13195.0,0.0,No,360.0,0.0,No,150.0,0.0,No,143.0,2
1,13242.0,0.0,No,329.0,0.0,No,89.0,0.0,No,83.0,2
2,13358.0,0.0,No,373.0,0.0,No,122.0,0.0,No,119.0,2
3,13363.0,0.0,No,523.0,0.0,No,270.0,0.0,No,269.0,2
4,12988.0,0.0,No,262.0,0.0,No,56.0,0.0,No,52.0,2
5,13306.0,13306.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,2
6,13283.0,0.0,No,302.0,0.0,No,89.0,0.0,No,84.0,2
7,13190.0,0.0,No,277.0,0.0,No,30.0,0.0,No,28.0,2
8,13215.0,0.0,No,282.0,0.0,No,33.0,0.0,No,28.0,2
9,13229.0,0.0,No,329.0,0.0,No,79.0,0.0,No,77.0,2
0,16962.0,16962.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,3
1,16996.0,0.0,No,394.0,0.0,No,96.0,0.0,No,94.0,3
2,16905.0,0.0,No,488.0,0.0,No,155.0,0.0,No,152.0,3
3,16939.0,16939.0,No,0.0,0.0,Yes,0.0,0.0,Yes,0.0,3
4,17003.0,0.0,No,364.0,0.0,No,69.0,0.0,No,68.0,3
5,17244.0,0.0,No,444.0,0.0,No,124.0,0.0,No,123.0,3
6,17108.0,0.0,No,414.0,0.0,No,121.0,0.0,No,119.0,3
7,17260.0,0.0,No,357.0,0.0,No,51.0,0.0,No,47.0,3
